CUST_CODE,CUST_TYPE,CUST_NAME,SH_NAME,GROUP_CODE,ADDR1,ADDR2,ADDR3,CITY,STATE_CODE,PIN,COUNT_CODE,STAN_CODE,TELE1,TELE2,TELE3,TELE_EXT,FAX,MODEM,CUST_CODE__BIL,BUSINESS,CREDIT_PRD,CREDIT_LMT,CHQ_NAME,CURR_CODE,PRICE_LIST,TAX_CLASS,ACCT_CODE__AR,CCTR_CODE__AR,TAX_CHAP,CR_TERM,TRAN_CODE,SALES_PERS,CEO,CEO_PFX,CONT_PERS,CONT_PFX,CONT_DEPT,CONT_PERS_TELE1,CONT_PERS_TELE2,CONT_PERS_FAX,CONT_PERS_ALT,CONT_PFX_ALT,CONT_DEPT_ALT,TELE_EXT_ALT,CONT_PERS_ALT_TELE1,CONT_PERS_ALT_TELE2,CONT_PERS_ALT_FAX,TAX_REG_1,TAX_REG_2,TAX_REG_3,WORK_ADDR1,WORK_ADDR2,WORK_ADDR3,WORK_CITY,WORK_PIN,WORK_TELE1,WORK_TELE2,WORK_FAX,EMAIL_ADDR,EDI_ADDR,CHANNEL_PARTNER,SITE_CODE,DIS_LINK,FIN_LINK,BLACK_LISTED,BLACK_LISTED_DATE,CONTACT_CODE,DRUG_LIC_NO,BANK_CODE,BANK_NAME,TRANS_MODE,RCP_MODE,IGNORE_CREDIT,CHG_DATE,CHG_USER,CHG_TERM,PENDING_ORDER,SITE_CODE__RCP,DRUG_LIC_NO_1,DRUG_LIC_NO_2,CST_NO,LST_NO,ECC_NO,ADD_DATE,ADD_USER,ADD_TERM,IGNORE_DAYS,ROUND,ROUND_TO,BANK_ADDR1,BANK_ADDR2,SALES_PERS__1,SALES_PERS__2,EXCISE_REF,CONSUME_FC,PRICE_LIST__DISC,DISC_PERC,LOCATED_AT,STOP_BUSINESS,MARKET_REG,SALES_OPTION,DLV_TERM,HOLD_SHIPMENT,REPL_FACTOR,REPL_OPT,COMM_PERC__BASE,ACCT_CODE__ADV,CCTR_CODE__ADV,LOCALITY_CODE,SPLIT_FACTOR,BANK_ACCT,SITE_CODE__PLUS,SITE_CODE__PBUS,LOC_GROUP,BUSINESS_START_DT,TAX_REG_ST,CUSTOMER_REF,CUST_ANAL,PART_QTY,SER_TAX_REG,ORDER_TYPE,MEMBER_CODE,PRICE_LIST__CLG,REPL_DLV_SCH,TERR_CODE,FRT_TERM,DRUG_LICNO_UPTO,DRUG_LICNO1_UPTO,DRUG_LICNO2_UPTO,AGREEMENT_NO,AGREEMENT_DATE,MIN_INV_AMT,CURR_CODE__FRT,CURR_CODE__INS,COMM_TABLE__1,COMM_TABLE__2,COMM_TABLE__3,EXCISE_REF1,EXCISE_REF2,EXCISE_REF3,REAS_CODE__BKLIST,ADHOC_REPL,ADHOC_REPL_PERC,UDF_NUM1,ADDL_LIC_NO,ADDL_LIC_UPTO,FULL_NAME,CUST_CATEGORY,FMT_CODE__SHIPPER,FMT_CODE__INNER,FMT_CODE__PALLET,UNIFORM_CODE,CR_TERM__NP,LOSS_PERC,TERM_TABLE__NO,LST_NO_DATE,CST_NO_DATE,ECC_NO_DATE,TAX_REG_1_DATE,TAX_REG_2_DATE,TAX_REG_3_DATE,TAX_REG_ST_DATE,SER_TAX_REG_DATE,UDF_STR1,CUST_COMM__GRP,AUTO_DEBIT__NOTE,SHIPMENT_LEAD__TIME,RATE_ROUND,RATE_ROUND_TO,MASTER_PACK,PD_GROUP,CANCEL_BO,CUST_CODE__PD,CUST_CODE__DISC,MIN_SHELF_LIFE,SINGLE_LOT,SGROUP_CODE,OLD_CUST_REF,CUST_CODE__AR,OLD_CORP_PARENT,STORE_NUMBER,AUTO_DEBIT_NOTE,CUST_TRAN_TYPE,ITA_REG_NO,ENG_NAME,BRACKET_GRP,CUST_DIS,ASN_REQD,RETURN_ALLOWED,WAVE_TYPE,SITE_CODE__PAY,SHIP_CONS_GRP,PROS_CUST_CODE,PAN_NO,TAN_NO,EDI_REQD,REGISTR_1,REGISTR_2,REGISTR_3,REGISTR_4,REGISTR_5,AVAILABLE_YN,EMP_CODE__ORD,EMP_CODE__ORD1,EDI_STAT,TNT_OPTION,AUTO_STK_ALLOC,EMAIL_NOTIFY,SMS_NOTIFY,COMM_TABLE,DISC_LIST,CUST_LANGUAGE,CONT_PERS_ALT1,CONT_PERS_ALT2,CONT_PERS_ALT3,CONT_PFX_ALT1,CONT_PFX_ALT2,CONT_PFX_ALT3,CUST_PRIORITY,POB_TAX_REG,MOBILE_NO_TAX_REG,EMAIL_ID_TAX_REG,DLV_GEO_POS,TAX_REG_4,TAX_REG_4_DATE,CUST_CODE__DLV,EINV_REQD,AUTO_ADJ_METHOD,ACQ_CHANNEL,ACQ_CHANNEL_NAME,CUST_STATUS,STATUS_DATE,TAX_ENV
TA0134    ,C,DAISY MEDICAL,DAISY MEDICAL ,TA0134    ,DR.NEETHIARASU NEURO,,,MADURAI,TN   ,,IND  ,TN364,,0452-2585466,,,,,TA0134    ,,21,9999999,DAISY MEDICAL ,INR  ,TNPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,UNREGISTER,,,,,,,,,,,,,S0002,N,N,N,,9999999999,,,,R,Q,1,6-13-2019 1:47 PM,ADMIN3    ,SYSTEM,N,S0002,MDU/3109/20B,MDU/3109/21B,,,,11-27-2018,ADMIN2    ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,08-05-2015,,,,2,,LOC,,ALMRP,,210,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,TRCHY,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TA0135    ,C,MGJ ENTERPRISES,MGJ ENTERPRISES ,TA0135    ,244/2,MEENAKSHI HOSPITAL,,THANJAVUR,TN   ,613001,IND  ,TN528,,,,,,,TA0135    ,,21,9999999,MGJ ENTERPRISES ,INR  ,TNPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,,,,,,,,,,,,,,S0002,N,N,N,,9999999999,,,,R,Q,1,6-13-2019 1:47 PM,ADMIN3    ,SYSTEM,N,S0002,,,,,,11-27-2018,ADMIN2    ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,290,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,TRCHY,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
WB0111    ,C,MONOBIKSHAN,MONOBIKSHAN,WB0111    ,100/6/02 PILKHANA ROAD,MURSHIDABAD,,BERHAMPORE,WB   ,742101,IND  ,WB237,,8981864344,,,,,WB0111    ,,40,9999999,MONOBIKSHAN,INR  ,OTPTS,REG  ,21300001,0,,CD040,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,19ANTPC4144R1Z8,,,,,,,,,,,,,S0013,N,N,N,,9999999999,,,ALLAHABAD BANK,R,Q,1,6-13-2019 1:47 PM,ADMIN3    ,SYSTEM,N,S0013,11554S,11555SB,,,,11-17-2018,ADMIN2    ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,101,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,MSMER,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TA0130    ,C,VINOD MEDICALS,VINOD MEDICALS ,TA0130    ,MARY ARCADE,"  I FLOOR,  ARULANANDA NAGAR",OPP. SENTHIL  SCAN,THANJAVUR,TN   ,613001,IND  ,TN528,,,,,,,TA0130    ,,30,9999999,VINOD MEDICALS ,INR  ,TNPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,,,,,,,,,,,,,,S0002,N,N,N,,9999999999,,,,R,Q,1,6-13-2019 1:47 PM,ADMIN3    ,SYSTEM,N,S0002,20/4654/20B,21/4654/20B,,33413823218,,11-27-2018,ADMIN2    ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-04-2016,,,,2,,LOC,,ALMRP,,290,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,TRCHY,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AASFS2078J,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TN0374    ,C,RADIANZ PHARMACY,PONNI PHARMA,TN0374    ,"NO ;611,K.K. NAGAR,","K.K. NAGAR,",,MADURAI,TN   ,,IND  ,TN364,,822044286,,,,,TN0374    ,,21,9999999,PONNI PHARMA,INR  ,TNPTS,REG  ,21300001,0,,CD021,DT00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,UNREGISTER,,,,,,,,,,,,,S0002,N,N,N,,9999999999,,,,R,Q,1,6-13-2019 1:47 PM,ADMIN3    ,SYSTEM,N,S0002,4089/MDU/20B,4089/MDU/21B,,,,11-27-2018,ADMIN2    ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,08-05-2015,,,,2,,LOC,,ALMRP,,210,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,TRCHY,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TR0022    ,C,DR. M.C.KANNAN,DR. M.C.KANNAN,TR0022    ,CHERTHALA,,,Cherthala,KL   ,638001,IND  ,KL005,9895255709,,,,,,TR0022    ,,21,9999999,DR. M.C.KANNAN,INR  ,OTPTR,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,UNREGISTER,,,,,,,,,,,,,S0008,N,N,N,,9999999999,,,,R,Q,1,6-13-2019 1:47 PM,ADMIN3    ,SYSTEM,N,S0008,REG NO.39088,,,,,12-04-2018,ADMIN2    ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,12-04-2018,,,,2,,LOC,,ALMRP,,82,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,RGN  ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TS0045    ,S,ARAVINDA MEDICAL DISTRIBUTORS,ARAVINDA MEDICAL DIST,TS0045    ,"HNO:10-2-93/1A,","BUS DEPOT ROAD,",,KHAMMAM,TS   ,507001,IND  ,TS029,,,,,,,TS0045    ,,21,9999999,ARAVINDA MEDICAL DISTRIBUTORS,INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,UNREGISTER,,,,,,,,,,,,,S0007,N,N,N,,9999999999,,,,R,Q,1,3-28-2019 4:03 PM,ADMIN3    ,SYSTEM,N,S0007,20B-204/AP/KM/98,21B-195/AP/KM/98,,,,12-04-2018,ADMIN2    ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-05-2016,,,,2,,LOC,,ALMRP,,95,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VS   ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TS0047    ,S,PASHUPATI AGENCIES,PASHUPATI AGENCIES,TS0047    ,"D.NO-10-3-789/2, 229/2RT,","NEAR POST OFFICE,","VIJAY NAGAR COLONY,MEHADIPATNAM",HYDERABAD,TS   ,,IND  ,TS018,,,,,,,TS0047    ,,21,9999999,PASHUPATI AGENCIES,INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,UNREGISTER,,,,,,,,,,,,,S0007,N,N,N,,9999999999,,,,R,Q,1,06-08-2019 13:16,ADMIN3    ,SYSTEM,N,S0007,347/HD/AP/2003/W,347/HD/AP/2003/W,,,,12-04-2018,ADMIN2    ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,08-06-2015,,,,2,,LOC,,ALMRP,,247,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VS   ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TS0048    ,C,T.N.C. PHARMACY,T.N.C. PHARMACY,TS0048    ,VIJAYA TALKIES ROAD,"KAKAJI COLONY,",HANUMAKONDA,WARANGAL,TS   ,,IND  ,TS082,,,,,,,TS0048    ,,21,9999999,T.N.C. PHARMACY,INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,,,,,,,,,,,,,,S0007,N,N,N,,9999999999,,,,R,Q,1,6-13-2019 1:47 PM,ADMIN3    ,SYSTEM,N,S0007,2105/2007,2105/2007,,,,12-04-2018,ADMIN2    ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,03-05-2016,,,,2,,LOC,,ALMRP,,96,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,VS   ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,ACRPV0597Q,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
KL0056    ,S,MARBY PHARMACEUTICALS,MARBY PHARMACEUTICALS,KL0056    ,PARK ROAD,KOTTAYAM,,KOTTAYAM,KL   ,686001,IND  ,KL060,0481-2560328,,,,,,KL0056    ,,21,9999999,MARBY PHARMACEUTICALS,INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,UNREGISTER,,,,,,,,,,,,,S0004,N,N,N,,9999999999,,,,R,Q,1,06-08-2019 13:15,ADMIN3    ,SYSTEM,N,S0004,0484/20B/93/SZ,0485/21B/93/SZ,,,,12-11-2018,ADMIN2    ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,11-08-2017,,,,2,,LOC,,ALMRP,,8,,3-30-2023,3-30-2023,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,KTK  ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
AP0069    ,S,VISISTA MEDICAL AND SURGICAL AGENCIES,VISISTA MEDICAL,AP0069    ,D.NO-4/239,"SUPER BAZAR ROAD,",,PRODDATUR,AP   ,516360,IND  ,AP034,,,,,,,AP0069    ,,21,9999999,VISISTA MEDICAL AND SURGICAL AGENCIES,INR  ,OTPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,UNREGISTER,,,,,,,,,,,,,S0006,N,N,N,,9999999999,,,,R,Q,3,3-28-2019 4:03 PM,ADMIN3    ,SYSTEM,N,S0006,537/PDT/AP/W/2014,535/PDT/AP/W/2014,,,,12-11-2018,ADMIN2    ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,5-23-2016,,,,2,,LOC,,ALMRP,,312,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,SRMA ,,,,,,,,,OTPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TR0001    ,C,DR. K JAYARAMAN M.D,DR. K JAYARAMAN M.D,TR0001    ,"76TH STREET,","12TH SECTOR,","K.K NAGAR,",CHENNAI,TN   ,600078,IND  ,TN005,,9600112827,,,,,TR0001    ,,30,9999999,DR. K JAYARAMAN M.D,INR  ,TNPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,UNREGISTER,,,,,,,,,,,,,S0008,N,N,N,,9999999999,,,,R,Q,1,6-13-2019 1:39 PM,ADMIN3    ,SYSTEM,N,S0008,,,,REGD NO- 61369,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,3-27-2017,,,,2,,LOC,,ALMRP,,168,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,RGN  ,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TR0002    ,C,DR. P.ANANDHAN MBBS DPM,DR. P.ANANDHAN MBBS,TR0002    ,GABA HEALTH CARE FOUNDATION,"NO11 /147&11/148 ,","MUNUSAMY NAGAR 1ST  MAIN ROAD,MEDAVAKKAM",CHENNAI,TN   ,600100,IND  ,TN005,,,,,,,TR0002    ,,30,9999999,DR. P.ANANDHAN MBBS DPM,INR  ,TNPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,UNREGISTER,,,,,,,,,,,,,S0008,N,N,N,,9999999999,,,,R,Q,1,6-13-2019 1:39 PM,ADMIN3    ,SYSTEM,N,S0008,,,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,9-26-2016,,,,2,,LOC,,ALMRP,,168,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,RGN  ,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TR0003    ,C,DR. SETHUMADHAVAN,DR. SETHUMADHAVAN,TR0003    ,"SETHU NURSING HOME,","NO.130,PERUMAL KOIL STREET,",,PONDICHERRY,PY   ,,IND  ,PY005,2225253,,,,,,TR0003    ,,21,9999999,DR. SETHUMADHAVAN,INR  ,TNPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,UNREGISTER,,,,,,,,,,,,,S0008,N,N,N,,9999999999,,,,R,Q,1,6-13-2019 1:39 PM,ADMIN3    ,SYSTEM,N,S0008,-,,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,11-27-2016,,,,2,,LOC,,ALMRP,,70,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,RGN  ,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TR0004    ,S,KANNAN ENTERPRISES,KANNAN ENTERPRISES,TR0004    ,"KANNAN BUILDING, NO: 447,B,","VYSIAL STREET,",,COIMBATORE,TN   ,641001,IND  ,TN018,0422-2394038,,,,,,TR0004    ,,21,9999999,KANNAN ENTERPRISES,INR  ,TNPTS,REG  ,21300001,0,,CD021,PR00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,33AACFK3957C1ZN,,,,,,,,,,,,,S0008,N,N,N,,9999999999,,,TAMILNAD MERCANTILE BANK,R,Q,1,3-28-2019 3:49 PM,ADMIN3    ,SYSTEM,N,S0008,CBE/722/20B,CBE/662/21B,,33611840816,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,2-29-2016,,,,2,,LOC,,ALMRP,,300,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,RGN  ,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AACFK3957C,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TR0005    ,S,N S PHARMACETUCIAL DISTRIBUTORS,N S PHARMACETUCIAL,TR0005    ,"OLD NO. 24/2A,NEW NO 73,","1ST FLOOR,","CHUNNAMBUKARA STREET,",VELLORE,TN   ,632004,IND  ,TN784,0416-222024,9842652383,,,,,TR0005    ,,21,0,N S PHARMACETUCIAL DISTRIBUTORS,INR  ,TNPTS,REG  ,21300001,0,,CD021,PR00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,33AHPPB9273N1ZS,,,,,,,,,,,,,S0008,N,N,N,,9999999999,,,KARUR VYSYA BANK,R,Q,1,3-28-2019 3:49 PM,ADMIN3    ,SYSTEM,N,S0008,06/VLV/573/20B,06/VLV/529/21B,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,7-26-2018,,,,2,,LOC,,ALMRP,,94,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,RGN  ,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AHPPB9273N,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TR0006    ,C,RASI MEDICALS,RASI MEDICALS,TR0006    ,"NO.32,SATHAPADI STREET,",CHIDAMBARAM,,Chidambaram,TN   ,608001,IND  ,TN087,,,,,,,TR0006    ,,30,9999999,RASI MEDICALS,INR  ,TNPTS,REG  ,21300001,0,,CD030,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,33ACPPU2918C1ZA,,,,,,,,,,,,,S0008,N,N,N,,9999999999,,,,R,Q,1,6-15-2019 3:37 PM,ADMIN2    ,SYSTEM,N,S0008,TRS/3125/20B,,,,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,12-29-2017,,,,2,,LOC,,ALMRP,,141,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,RGN  ,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,ACPPU2918C,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TR0007    ,S,SARAVANA TRADING CORPORATION,SARAVANA TRADING CO,TR0007    ,"NO: 9,10,",THALAIMUTHU PALAI STREET,NAICKER NEW STREET,MADURAI,TN   ,625001,IND  ,TN364,,9943054407,,,,,TR0007    ,,21,9999999,SARAVANA TRADING CORPORATION,INR  ,TNPTS,REG  ,21300001,0,,CD021,PR00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,33ADQPS8034H1Z6,,,,,,,,,,,,,S0008,N,N,N,,9999999999,,,STATE BANK OF INDIA,R,Q,1,3-28-2019 3:49 PM,ADMIN3    ,SYSTEM,N,S0008,MDU/1248/20B,MDU/1159/21B,,33904802794,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,07-11-2016,,,,2,,LOC,,ALMRP,,210,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,RGN  ,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,ADQPS8034H,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TR0008    ,S,SHAHEEN MEDICAL AGENCIES,SHAHEEN MEDICAL AGEN,TR0008    ,"NO 171, B RAIL NAGAR ROAD",TENKASI,,TENKASI,TN   ,627811,IND  ,TN687,,,,,,,TR0008    ,,21,9999999,SHAHEEN MEDICAL AGENCIES,INR  ,TNPTS,REG  ,21300001,0,,CD021,DT00000043,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,33ABSPN5375J1Z2,,,,,,,,,,,,,S0008,N,N,N,,9999999999,,,,R,Q,1,3-28-2019 3:49 PM,ADMIN3    ,SYSTEM,N,S0008,TNY/1716/20B,TNY/1532/21B,,33315685479,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,2-29-2016,,,,2,,LOC,,ALMRP,,251,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,RGN  ,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,ABSPN5375J,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TR0009    ,S,SHRI VENKATESWARA PHARMACEUTICALS,SHRI VENKATESWARA,TR0009    ,5643/2,SOUTH 4 TH STREET,,PUDUKKOTTAI,TN   ,,IND  ,TN436,,9095322007,,,,,TR0009    ,,30,9999999,SHRI VENKATESWARA PHARMACEUTICALS,INR  ,TNPTS,REG  ,21300001,0,,CD030,PR00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,33AFMPR9424A2ZG,,,,,,,,,,,,,S0008,N,N,N,,9999999999,,,CITY UNION BANK,R,Q,1,08-08-2019 14:25,ADMIN2    ,SYSTEM,N,S0008,TJP/410/20B,TJP/361/21B,,33734105312,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,07-06-2016,,,,2,,LOC,,ALMRP,,245,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,RGN  ,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,AFMPR94244,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
TR0010    ,S,SREE SP.A PHARMACEUTICALS,SREE SP.A PHARMA,TR0010    ,"NO: 217, NAICKER NEW STREET",MADHURI,,MADURAI,TN   ,625001,IND  ,TN364,,9842739804,,,,,TR0010    ,,21,9999999,SREE SP.A PHARMACEUTICALS,INR  ,TNPTS,REG  ,21300001,0,,CD021,PR00000001,DUMMY     ,,Mr.,,Mr.,,,,,,Mr.,,,,,,,33ABNPA5551G2ZW,,,,,,,,,,,,,S0008,N,N,N,,9999999999,,,ICICI BANK,R,Q,1,3-28-2019 3:49 PM,ADMIN3    ,SYSTEM,N,S0008,MDU/1481/20B,MDU/1364/21B,,33694801988,,9-17-2018,MESMERSCM ,SYSTEM         ,,R,1,,,,,,,,0,L,,,A,NA   ,,,,,21300001,0,,,,,,,2-29-2016,,,,2,,LOC,,ALMRP,,210,,,,,,,,INR  ,INR  ,,,,,,,,,0,,,,,,,,,,,,RGN  ,,,,,,,,,TNPTR,,,,N,,,,0,,,,,,,,,,,,,,,,,,,,,,ABNPA5551G,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,
